statefips,fips,census_region,year,g,treat,rel_year,pct_insured_total,pct_insured_male,pct_insured_female,pct_uninsured_total,pct_uninsured_male,pct_uninsured_female
10,10005,South,2008,NA,FALSE,-15,45.4,41.4,49.2,14.8,16.8,12.9
11,11001,South,2008,NA,FALSE,-15,46.7,42.6,50.3,7.8,9.5,6.3
12,12001,South,2008,NA,FALSE,-15,44.8,42.4,47.2,19.3,20.5,18.1
12,12003,South,2008,NA,FALSE,-15,48.6,46.1,51.1,20.8,21.9,19.7
12,12005,South,2008,NA,FALSE,-15,44.8,41.7,47.7,19.9,21,18.8
12,12007,South,2008,NA,FALSE,-15,48.8,46,51.5,24,24.9,23.2
12,12009,South,2008,NA,FALSE,-15,39.2,36.1,42.2,19.4,20.8,18
12,12011,South,2008,NA,FALSE,-15,35,32,37.9,22.6,24.2,21
12,12013,South,2008,NA,FALSE,-15,51.2,47.8,54.5,26.4,28.3,24.5
12,12015,South,2008,NA,FALSE,-15,39.8,37.5,41.9,22.5,23.5,21.5
12,12017,South,2008,NA,FALSE,-15,47.1,43.6,50.3,23.3,25.4,21.4
12,12019,South,2008,NA,FALSE,-15,38,34.2,41.6,17.6,19.4,15.9
12,12021,South,2008,NA,FALSE,-15,27.4,24.7,30.2,25.1,27.9,22.1
12,12023,South,2008,NA,FALSE,-15,51.2,48.7,53.5,22.2,23.2,21.2
12,12027,South,2008,NA,FALSE,-15,42.1,38.2,48.1,38,42.2,31.8
12,12029,South,2008,NA,FALSE,-15,58.6,55.7,61.5,25.1,26.7,23.5
12,12031,South,2008,NA,FALSE,-15,42,38.2,45.6,18.5,20,17.1
12,12033,South,2008,NA,FALSE,-15,46.8,42.4,50.7,20.1,22.3,18.1
12,12035,South,2008,NA,FALSE,-15,43.1,40.1,45.8,21.5,23.6,19.5
12,12037,South,2008,NA,FALSE,-15,44.2,40.6,47.5,30.4,32.2,28.7
12,12039,South,2008,NA,FALSE,-15,52,48.9,54.9,23.1,24.7,21.7
12,12041,South,2008,NA,FALSE,-15,49.7,46.3,53.1,26.2,28.3,24.1
12,12043,South,2008,NA,FALSE,-15,42,37.9,46.3,31.4,34.6,27.9
12,12045,South,2008,NA,FALSE,-15,46.4,42.2,50.6,25.5,27.9,23.3
12,12047,South,2008,NA,FALSE,-15,53.7,50.6,56.6,25.7,27.2,24.3
12,12049,South,2008,NA,FALSE,-15,43,40.1,46.6,37.5,40.1,34.2
12,12051,South,2008,NA,FALSE,-15,40,36.5,44.7,38.4,41.5,34.2
12,12053,South,2008,NA,FALSE,-15,46.7,43.5,49.7,24.2,26.1,22.4
12,12055,South,2008,NA,FALSE,-15,44.8,40.9,48.9,29.8,32.8,26.8
12,12057,South,2008,NA,FALSE,-15,39.7,36.9,42.5,20.1,21.8,18.5
12,12059,South,2008,NA,FALSE,-15,55.7,53,58.4,25.4,27.4,23.4
12,12061,South,2008,NA,FALSE,-15,34.9,31.9,37.8,23.5,25.2,21.8
12,12063,South,2008,NA,FALSE,-15,54.2,50.9,57.2,20.5,22.4,18.6
12,12065,South,2008,NA,FALSE,-15,46.9,44.2,49.3,21.5,22.8,20.3
12,12067,South,2008,NA,FALSE,-15,43,39.7,46.7,34.2,37,31.1
12,12069,South,2008,NA,FALSE,-15,39.5,36.1,42.8,22.4,23.3,21.5
12,12071,South,2008,NA,FALSE,-15,36,33.5,38.4,23.1,24.9,21.4
12,12073,South,2008,NA,FALSE,-15,43.4,39.9,46.7,15.6,17.3,13.9
12,12075,South,2008,NA,FALSE,-15,52.5,48.6,56.1,26.5,28.9,24.3
12,12077,South,2008,NA,FALSE,-15,48.5,45.9,51.1,27.2,28.5,25.8
12,12079,South,2008,NA,FALSE,-15,53.6,50.3,56.7,25,26.7,23.5
12,12081,South,2008,NA,FALSE,-15,36.5,33.5,39.4,22.4,23.6,21.2
12,12083,South,2008,NA,FALSE,-15,45.4,42.6,48,25.5,27,24.2
12,12085,South,2008,NA,FALSE,-15,30.8,28.4,33.3,19.5,21.2,17.7
12,12086,South,2008,NA,FALSE,-15,36.9,34.1,39.5,31.6,33.2,30.1
12,12087,South,2008,NA,FALSE,-15,33.8,32.4,35.3,21.5,22.6,20.2
12,12089,South,2008,NA,FALSE,-15,36.6,34.4,38.8,19,20,18.1
12,12091,South,2008,NA,FALSE,-15,40.3,37.5,43.1,18.3,19.2,17.5
12,12093,South,2008,NA,FALSE,-15,43.1,38.7,48.1,33.2,36.4,29.6
12,12095,South,2008,NA,FALSE,-15,40.7,37.5,43.8,22.9,25,20.9
12,12097,South,2008,NA,FALSE,-15,45.7,42.5,49,27.6,30.2,24.9
12,12099,South,2008,NA,FALSE,-15,33.5,30.7,36.3,21.6,23.7,19.5
12,12101,South,2008,NA,FALSE,-15,41.4,38.3,44.3,23.7,25.2,22.4
12,12103,South,2008,NA,FALSE,-15,39.6,37.1,42,20.3,21.4,19.2
12,12105,South,2008,NA,FALSE,-15,46.2,42.9,49.4,22,23.5,20.6
12,12107,South,2008,NA,FALSE,-15,51.4,49.2,53.5,25.4,26.4,24.5
12,12109,South,2008,NA,FALSE,-15,30,27.6,32.3,14.1,15,13.2
12,12111,South,2008,NA,FALSE,-15,40.2,36.7,43.7,27.5,29.3,25.8
12,12113,South,2008,NA,FALSE,-15,41,38.4,43.4,17.7,18,17.4
12,12115,South,2008,NA,FALSE,-15,35,32.3,37.5,20.4,22,18.9
12,12117,South,2008,NA,FALSE,-15,34.9,32.7,37.1,17.3,17.8,16.8
12,12119,South,2008,NA,FALSE,-15,40.3,38.6,41.9,22,22.1,22
12,12121,South,2008,NA,FALSE,-15,50.9,48.2,53.5,26.6,28.4,24.9
12,12123,South,2008,NA,FALSE,-15,50.9,46.9,54.7,23.3,25.8,21
12,12125,South,2008,NA,FALSE,-15,49.4,46.1,52.5,25,27.1,23
12,12127,South,2008,NA,FALSE,-15,43.4,40.9,45.9,22.1,23,21.3
12,12129,South,2008,NA,FALSE,-15,43.5,40.7,46.3,20.9,22.1,19.6
12,12131,South,2008,NA,FALSE,-15,39.7,37.3,42.1,24.2,25,23.4
12,12133,South,2008,NA,FALSE,-15,53.2,49.9,56.5,23,25,21
13,13001,South,2008,NA,FALSE,-15,49.1,44.8,53.3,25.5,28.3,22.9
13,13003,South,2008,NA,FALSE,-15,50.9,45.8,56,32.8,36.5,28.9
13,13005,South,2008,NA,FALSE,-15,52.8,49.3,56.2,25.5,27.7,23.3
13,13007,South,2008,NA,FALSE,-15,54.3,51,57.3,25.5,27.3,24
13,13009,South,2008,NA,FALSE,-15,48.3,46,50.5,20.4,20.6,20.3
13,13011,South,2008,NA,FALSE,-15,47.5,44.3,50.7,24.1,25.9,22.4
13,13013,South,2008,NA,FALSE,-15,42.4,38.3,46.6,23.6,25.6,21.7
13,13015,South,2008,NA,FALSE,-15,44.5,41.3,47.6,20.5,22.1,19
13,13017,South,2008,NA,FALSE,-15,53.4,49.2,57.3,24.4,26.5,22.4
13,13019,South,2008,NA,FALSE,-15,54.1,51.3,56.9,24.4,25.5,23.3
13,13021,South,2008,NA,FALSE,-15,48.4,44.4,51.8,19.2,20.4,18.1
13,13023,South,2008,NA,FALSE,-15,49.5,45.6,53.1,20.2,21.8,18.7
13,13025,South,2008,NA,FALSE,-15,50.2,47.1,53.3,27.4,28.9,25.9
13,13027,South,2008,NA,FALSE,-15,53.4,49.6,56.9,26.4,28.6,24.3
13,13029,South,2008,NA,FALSE,-15,36.9,33.8,39.8,17.8,18.3,17.4
13,13031,South,2008,NA,FALSE,-15,47.4,42.7,51.8,22.7,25.8,19.8
13,13033,South,2008,NA,FALSE,-15,54.6,49.8,58.9,22.7,25.1,20.5
13,13035,South,2008,NA,FALSE,-15,46.9,43.7,49.9,21.8,23,20.7
13,13037,South,2008,NA,FALSE,-15,56.6,53.2,59.7,24.3,25.7,23.1
13,13039,South,2008,NA,FALSE,-15,45.4,42.5,47.9,20,20.8,19.3
13,13043,South,2008,NA,FALSE,-15,47.8,43.3,52.3,31.3,34.2,28.4
13,13045,South,2008,NA,FALSE,-15,45.1,41.4,48.6,21.5,23,20
13,13047,South,2008,NA,FALSE,-15,45.8,41.9,49.5,19.1,20.7,17.7
13,13049,South,2008,NA,FALSE,-15,51.5,47.7,55,25.3,27.3,23.5
13,13051,South,2008,NA,FALSE,-15,43.2,39,46.9,20.1,21.4,18.9
13,13053,South,2008,NA,FALSE,-15,60.6,57.5,63.2,21.2,23,19.5
13,13055,South,2008,NA,FALSE,-15,53.5,50.2,56.7,24.2,26.1,22.2
13,13057,South,2008,NA,FALSE,-15,30.7,27.5,33.9,16.3,17.8,14.9
13,13059,South,2008,NA,FALSE,-15,50.2,47.2,53.2,21.5,22.7,20.3
13,13061,South,2008,NA,FALSE,-15,59.5,55.1,63.2,25.3,28.1,22.9
13,13063,South,2008,NA,FALSE,-15,45.8,40.8,50.2,24.8,27.7,22.3
13,13065,South,2008,NA,FALSE,-15,55.4,51.1,59.3,25.4,28,22.9
13,13067,South,2008,NA,FALSE,-15,31.6,29.2,33.9,15.8,16.9,14.7
13,13069,South,2008,NA,FALSE,-15,50.1,46.6,53.4,27.1,29,25.3
13,13071,South,2008,NA,FALSE,-15,46,41.5,50.7,31.3,34.6,27.8
13,13073,South,2008,NA,FALSE,-15,35.3,33.1,37.4,13.7,14.1,13.4
13,13075,South,2008,NA,FALSE,-15,51,47.8,54.1,27.3,29,25.7
13,13077,South,2008,NA,FALSE,-15,36.5,33.3,39.5,17.2,17.7,16.7
13,13079,South,2008,NA,FALSE,-15,47.5,44.6,50.3,24.2,26,22.3
13,13081,South,2008,NA,FALSE,-15,51.9,47.6,55.7,24.5,26.8,22.5
13,13083,South,2008,NA,FALSE,-15,50.2,47.4,53,21.9,23.5,20.4
13,13085,South,2008,NA,FALSE,-15,37.6,34.5,40.6,20.4,21.2,19.6
13,13087,South,2008,NA,FALSE,-15,51.6,47.6,55.2,25.1,26.9,23.4
13,13089,South,2008,NA,FALSE,-15,35.7,31.6,39.5,22.3,25,19.6
13,13091,South,2008,NA,FALSE,-15,51.6,47.7,55.4,24.9,27.5,22.3
13,13093,South,2008,NA,FALSE,-15,52.8,49.7,55.4,24.1,25.6,22.9
13,13095,South,2008,NA,FALSE,-15,51,46.2,55.1,21.9,24.4,19.8
13,13097,South,2008,NA,FALSE,-15,39.1,35.3,42.7,19.5,20.7,18.4
13,13099,South,2008,NA,FALSE,-15,56.8,53.1,60,21,22.7,19.6
13,13101,South,2008,NA,FALSE,-15,40.6,37.3,45.1,40.4,43.2,36.5
13,13103,South,2008,NA,FALSE,-15,39.2,36.7,41.5,18.2,18.2,18.1
13,13105,South,2008,NA,FALSE,-15,51.2,48.4,53.9,25.6,26.8,24.4
13,13107,South,2008,NA,FALSE,-15,52.7,49.9,55.5,28.6,30.5,26.7
13,13109,South,2008,NA,FALSE,-15,48.7,44.5,52.7,28.7,31.1,26.4
13,13111,South,2008,NA,FALSE,-15,49.6,46.3,52.8,27,28.9,25.2
13,13113,South,2008,NA,FALSE,-15,25.4,22.7,27.9,10.2,10.8,9.8
13,13115,South,2008,NA,FALSE,-15,45.8,41.5,49.9,22.5,24.6,20.5
13,13117,South,2008,NA,FALSE,-15,24.3,21.9,26.7,13,13.5,12.4
13,13119,South,2008,NA,FALSE,-15,54.4,51.6,57.1,22.5,23.9,21.1
13,13121,South,2008,NA,FALSE,-15,31.9,28,35.7,17.7,20,15.5
13,13123,South,2008,NA,FALSE,-15,43.9,40.2,47.7,29.1,30.8,27.3
13,13125,South,2008,NA,FALSE,-15,52.5,49.1,55.8,22.6,24.2,21
13,13127,South,2008,NA,FALSE,-15,38.9,35.3,42.3,20.8,22,19.7
13,13129,South,2008,NA,FALSE,-15,45.8,42.2,49.4,25.6,27.6,23.5
13,13131,South,2008,NA,FALSE,-15,46.4,41.8,50.9,29.1,32,26.3
13,13133,South,2008,NA,FALSE,-15,42.1,38.5,45.3,22.6,24.3,21.1
13,13135,South,2008,NA,FALSE,-15,31.3,28.6,34.1,21.3,22.7,19.8
13,13137,South,2008,NA,FALSE,-15,43.9,41,46.9,24.9,26,23.8
13,13139,South,2008,NA,FALSE,-15,36.1,33,39.5,26.1,28.2,23.9
13,13141,South,2008,NA,FALSE,-15,56.7,53.5,59.5,25.4,27,24
13,13143,South,2008,NA,FALSE,-15,48.7,45,52.2,23.9,25.5,22.3
13,13145,South,2008,NA,FALSE,-15,35.9,33.7,38,16.3,16.5,16
13,13147,South,2008,NA,FALSE,-15,50.3,48.2,52.2,21.5,22.1,20.9
13,13149,South,2008,NA,FALSE,-15,51.8,48.5,55,23.6,25.6,21.7
13,13151,South,2008,NA,FALSE,-15,39.5,35.7,43.1,15.6,16.7,14.6
13,13153,South,2008,NA,FALSE,-15,40.5,36.8,43.8,17.4,18.1,16.7
13,13155,South,2008,NA,FALSE,-15,50,46.3,53.5,26,27.8,24.3
13,13157,South,2008,NA,FALSE,-15,39.6,35.6,43.7,24.1,25.8,22.4
13,13159,South,2008,NA,FALSE,-15,45.7,41.5,49.8,22.2,24.1,20.3
13,13161,South,2008,NA,FALSE,-15,52.5,48.5,56.6,27.3,29.8,24.8
13,13163,South,2008,NA,FALSE,-15,54.8,51.2,57.9,24.3,26.1,22.8
13,13165,South,2008,NA,FALSE,-15,56,52.1,59.7,25.3,27.8,23
13,13167,South,2008,NA,FALSE,-15,52.6,48.3,56.5,27.2,29.8,25
13,13169,South,2008,NA,FALSE,-15,42.5,39.2,45.7,19.2,20.4,18
13,13171,South,2008,NA,FALSE,-15,49.3,45.4,52.8,22.3,24.5,20.3
13,13173,South,2008,NA,FALSE,-15,53.4,49.4,57.4,27.2,29.8,24.5
13,13175,South,2008,NA,FALSE,-15,49.6,46.4,52.5,22,22.9,21.1
13,13177,South,2008,NA,FALSE,-15,36.6,33,40,16.4,17,15.9
13,13179,South,2008,NA,FALSE,-15,58.9,55.2,61.9,20.2,22.1,18.6
13,13181,South,2008,NA,FALSE,-15,45,42.1,47.8,28.7,30,27.4
13,13183,South,2008,NA,FALSE,-15,49.8,46.3,53.3,30.4,32.7,28.2
13,13185,South,2008,NA,FALSE,-15,50.3,46.5,53.6,19.5,20.6,18.5
13,13187,South,2008,NA,FALSE,-15,41.7,37.9,45.4,24.8,26.5,23.2
13,13189,South,2008,NA,FALSE,-15,50.4,46.1,54.3,22.5,24.6,20.6
13,13191,South,2008,NA,FALSE,-15,49.7,46.4,52.7,25,26.3,23.8
13,13193,South,2008,NA,FALSE,-15,54,49.3,58.2,26,28.7,23.5
13,13195,South,2008,NA,FALSE,-15,45.3,41.1,49.4,25.3,27.4,23.3
13,13197,South,2008,NA,FALSE,-15,51.9,48.1,55.9,26.2,28.2,24.1
13,13199,South,2008,NA,FALSE,-15,51.5,48,54.8,23.7,25.7,21.9
13,13201,South,2008,NA,FALSE,-15,52,48.3,55.3,24.9,26.6,23.4
13,13205,South,2008,NA,FALSE,-15,53.4,49.4,57.1,25.3,27.3,23.5
13,13207,South,2008,NA,FALSE,-15,40,36.7,43.1,18.9,20.3,17.5
13,13209,South,2008,NA,FALSE,-15,49.8,45.9,53.4,26.8,28.9,24.7
13,13211,South,2008,NA,FALSE,-15,42,38.6,45.3,20.5,21.9,19.2
13,13213,South,2008,NA,FALSE,-15,50,46.5,53.5,25.3,27.1,23.6
13,13215,South,2008,NA,FALSE,-15,50,45.8,53.5,18.8,20.5,17.3
13,13217,South,2008,NA,FALSE,-15,43.7,39,48.1,21.4,23.3,19.6
13,13219,South,2008,NA,FALSE,-15,29.2,26.3,32,14.1,15,13.3
13,13221,South,2008,NA,FALSE,-15,43.9,41.3,46.4,25.3,26.1,24.6
13,13223,South,2008,NA,FALSE,-15,38.6,35.4,41.7,18.6,19.3,17.9
13,13225,South,2008,NA,FALSE,-15,46.4,42.8,49.7,22.6,24.2,21.1
13,13227,South,2008,NA,FALSE,-15,37.7,34.4,40.9,22.5,23.6,21.5
13,13229,South,2008,NA,FALSE,-15,49.9,45.7,54.2,25.2,27.7,22.8
13,13231,South,2008,NA,FALSE,-15,41.1,38.3,43.8,20.7,21.6,19.8
13,13233,South,2008,NA,FALSE,-15,49.5,46.2,52.9,25.2,27,23.4
13,13235,South,2008,NA,FALSE,-15,47.7,44.2,51,24.3,25.9,22.9
13,13237,South,2008,NA,FALSE,-15,43.8,40.2,47.3,22.1,23.9,20.4
13,13239,South,2008,NA,FALSE,-15,50.4,46.8,53.6,32.8,34.6,31.3
13,13241,South,2008,NA,FALSE,-15,46.6,43.5,49.9,25.9,27.4,24.4
13,13243,South,2008,NA,FALSE,-15,56.4,52.5,59.7,26.2,28.3,24.4
13,13245,South,2008,NA,FALSE,-15,51.3,47,54.9,20.9,22.9,19.2
13,13247,South,2008,NA,FALSE,-15,37.7,33.8,41.4,20.7,22.8,18.7
13,13249,South,2008,NA,FALSE,-15,50.7,46.8,54.4,25.5,27.2,23.8
13,13251,South,2008,NA,FALSE,-15,54.3,50.9,57.3,22.5,24.2,21
13,13253,South,2008,NA,FALSE,-15,52.9,49,56.4,25.4,27.9,23
13,13255,South,2008,NA,FALSE,-15,48.4,44.2,52.2,23.2,25.5,21
13,13257,South,2008,NA,FALSE,-15,51.6,48.7,54.5,22.8,24.3,21.4
13,13259,South,2008,NA,FALSE,-15,57.1,53.3,60.8,25.4,27.4,23.6
13,13261,South,2008,NA,FALSE,-15,52.7,47.9,57,23.1,25.9,20.7
13,13263,South,2008,NA,FALSE,-15,52.9,49.3,56.1,25.2,26.8,23.7
13,13265,South,2008,NA,FALSE,-15,51.5,48.1,54.7,33,35,31
13,13267,South,2008,NA,FALSE,-15,46.7,42.3,51.4,30.1,32.9,27.2
13,13269,South,2008,NA,FALSE,-15,52.6,48.7,56.1,25.5,27.5,23.6
13,13271,South,2008,NA,FALSE,-15,58.9,55.7,62,23,24.8,21.2
13,13273,South,2008,NA,FALSE,-15,53.7,48.3,58.2,25.1,28.5,22.2
13,13275,South,2008,NA,FALSE,-15,49.8,45.8,53.4,20.7,22.7,19
13,13277,South,2008,NA,FALSE,-15,45.7,41.8,49.5,26.6,28.5,24.7
13,13279,South,2008,NA,FALSE,-15,50.2,46.1,54.2,26.4,28.6,24.3
13,13281,South,2008,NA,FALSE,-15,43.7,40.2,46.9,24.9,26.7,23.2
13,13283,South,2008,NA,FALSE,-15,51.5,47,55.5,29.1,31.7,26.7
13,13285,South,2008,NA,FALSE,-15,48.9,44.4,53,20.2,22.1,18.4
13,13287,South,2008,NA,FALSE,-15,51.7,47.7,55.4,29.5,32.1,27.2
13,13289,South,2008,NA,FALSE,-15,53.1,50.1,55.9,23.1,24.4,21.9
13,13291,South,2008,NA,FALSE,-15,45.9,41.9,49.7,25.2,27.4,23.1
13,13293,South,2008,NA,FALSE,-15,50.3,45.9,54.5,24.5,27.1,22
13,13295,South,2008,NA,FALSE,-15,52,48.2,55.7,21.7,23.6,19.8
13,13297,South,2008,NA,FALSE,-15,38.3,35.6,40.8,20.8,21.2,20.5
13,13299,South,2008,NA,FALSE,-15,52.4,48.4,56.2,24,26.3,21.9
13,13301,South,2008,NA,FALSE,-15,53.7,49,57.7,25.8,28,23.9
13,13303,South,2008,NA,FALSE,-15,50.3,44.9,55,22.4,25.2,19.9
13,13305,South,2008,NA,FALSE,-15,48.8,45.1,52.4,23.9,25.6,22.2
13,13307,South,2008,NA,FALSE,-15,49.4,45.8,53.3,29.6,32.1,26.8
13,13309,South,2008,NA,FALSE,-15,52.1,48.6,55.7,29.3,31.5,27.2
13,13311,South,2008,NA,FALSE,-15,45.6,41.8,49.2,24,25.5,22.5
13,13313,South,2008,NA,FALSE,-15,42.2,39.2,45.2,29.3,31.1,27.4
13,13315,South,2008,NA,FALSE,-15,53.2,50.2,56.1,25.9,27.8,24
13,13317,South,2008,NA,FALSE,-15,53.5,50.5,56.4,23.9,25.2,22.6
13,13319,South,2008,NA,FALSE,-15,51.1,47.2,54.8,22.8,24.9,20.9
13,13321,South,2008,NA,FALSE,-15,49.6,44.9,53.9,22.9,25.6,20.4
15,15001,West,2008,2014,FALSE,-6,53.4,50.8,56.1,10.5,11.1,10
15,15003,West,2008,2014,FALSE,-6,46.6,44.6,48.6,6.6,7.2,5.9
15,15005,West,2008,2014,FALSE,-6,NA,NA,NA,NA,NA,NA
15,15007,West,2008,2014,FALSE,-6,49.1,45.6,52.8,9.6,11,8.1
15,15009,West,2008,2014,FALSE,-6,47.3,44.2,50.7,9.4,10.9,7.7
16,16001,West,2008,NA,FALSE,-15,40.7,39.2,42.3,14.4,14.5,14.4
16,16003,West,2008,NA,FALSE,-15,44.8,43.7,45.8,28.2,27.6,28.8
16,16005,West,2008,NA,FALSE,-15,50.6,46.8,54.4,17.2,19.1,15.2
16,16007,West,2008,NA,FALSE,-15,51.6,49.6,53.7,20.6,21,20.3
16,16009,West,2008,NA,FALSE,-15,52.3,49.6,54.9,21,22,20.1
16,16011,West,2008,NA,FALSE,-15,48.6,46.4,50.9,23,23.7,22.4
16,16013,West,2008,NA,FALSE,-15,31.2,30.2,32.4,17.9,18.6,17.1
16,16015,West,2008,NA,FALSE,-15,40.6,38.9,42.3,22.1,22.3,21.9
16,16017,West,2008,NA,FALSE,-15,47.4,45.5,49.3,20.7,21.3,20.2
16,16019,West,2008,NA,FALSE,-15,45.1,42.9,47.3,18.5,18.9,18.1
16,16021,West,2008,NA,FALSE,-15,51.1,48.8,53.4,24.2,24.9,23.4
16,16023,West,2008,NA,FALSE,-15,48.8,47.4,50.3,23.4,23.7,23
16,16025,West,2008,NA,FALSE,-15,42,40.6,43.6,25.5,25.9,25
16,16027,West,2008,NA,FALSE,-15,47.7,44.6,50.7,25.8,26.8,24.7
16,16029,West,2008,NA,FALSE,-15,47.8,45.9,49.8,19.1,19.2,19.1
16,16031,West,2008,NA,FALSE,-15,50,48.8,51.3,25.3,25.5,25.2
16,16033,West,2008,NA,FALSE,-15,47.3,45.7,49.2,30.7,30.8,30.7
16,16035,West,2008,NA,FALSE,-15,52.1,50.2,54.1,21.2,21.6,20.9
16,16037,West,2008,NA,FALSE,-15,47.4,45.8,49,20.5,20.9,20.1
16,16039,West,2008,NA,FALSE,-15,49.6,48.4,50.9,21.2,21.7,20.6
16,16041,West,2008,NA,FALSE,-15,52.2,50.7,53.8,21.4,21.7,21.1
16,16043,West,2008,NA,FALSE,-15,47.8,45.6,50,28.7,29.7,27.6
16,16045,West,2008,NA,FALSE,-15,48.7,45.9,51.4,24.8,25.6,24
16,16047,West,2008,NA,FALSE,-15,47.9,45.7,50.4,28.6,30,27
16,16049,West,2008,NA,FALSE,-15,53.3,51.7,55,22,22.5,21.6
16,16051,West,2008,NA,FALSE,-15,48.8,47.3,50.3,22.6,22.7,22.5
16,16053,West,2008,NA,FALSE,-15,47.2,45.4,49.3,27.8,28.3,27.1
16,16055,West,2008,NA,FALSE,-15,45.6,43.7,47.6,18.9,19.2,18.6
16,16057,West,2008,NA,FALSE,-15,48.8,48.3,49.4,16.7,16.7,16.8
16,16059,West,2008,NA,FALSE,-15,51.7,49.8,53.4,23.5,23.7,23.3
16,16061,West,2008,NA,FALSE,-15,59,56.6,61.5,20.1,20.7,19.4
16,16063,West,2008,NA,FALSE,-15,44.7,43.6,45.8,31.5,31.1,31.9
16,16065,West,2008,NA,FALSE,-15,63.6,61.6,65.5,15.7,15.9,15.6
16,16067,West,2008,NA,FALSE,-15,50,47.6,52.4,25.6,26.8,24.3
16,16069,West,2008,NA,FALSE,-15,49.1,46.4,51.8,15.8,16.5,15.1
16,16071,West,2008,NA,FALSE,-15,54.2,52.7,55.9,20,20.2,19.7
16,16073,West,2008,NA,FALSE,-15,48.5,45.6,51.9,31.8,33.9,29.3
16,16075,West,2008,NA,FALSE,-15,49.4,47.1,51.7,25.1,25.8,24.5
16,16077,West,2008,NA,FALSE,-15,48.8,46.6,50.8,25.6,26.1,25.1
16,16079,West,2008,NA,FALSE,-15,56,54,58,19.2,19.8,18.6
16,16081,West,2008,NA,FALSE,-15,36,34.5,37.8,26.3,26.6,25.9
16,16083,West,2008,NA,FALSE,-15,47.9,45.4,50.4,23.5,24.4,22.7
16,16085,West,2008,NA,FALSE,-15,39.6,38,41.2,20,20.1,19.9
16,16087,West,2008,NA,FALSE,-15,53.1,50.8,55.3,24.6,25.7,23.7
17,17001,Midwest,2008,2014,FALSE,-6,52.8,49.3,56.1,11.9,13.5,10.4
17,17003,Midwest,2008,2014,FALSE,-6,65.4,62,68.5,16.5,18.4,14.8
17,17005,Midwest,2008,2014,FALSE,-6,49.2,46.9,51.4,14.8,15.5,14.1
17,17007,Midwest,2008,2014,FALSE,-6,40.4,37.8,43.1,14.4,15.2,13.4
17,17009,Midwest,2008,2014,FALSE,-6,50.3,48,52.7,17.5,18.7,16.3
17,17011,Midwest,2008,2014,FALSE,-6,47,44.3,49.8,13.6,14.3,13
17,17013,Midwest,2008,2014,FALSE,-6,49.9,47.1,53,15.3,16.4,14
17,17015,Midwest,2008,2014,FALSE,-6,50.1,46.9,53.3,14.3,15.6,12.9
17,17017,Midwest,2008,2014,FALSE,-6,53.2,50.5,56.2,15.9,17.2,14.5
17,17019,Midwest,2008,2014,FALSE,-6,49.8,46.9,52.9,11.6,13.2,9.9
17,17021,Midwest,2008,2014,FALSE,-6,52.5,49.4,55.5,12.2,13.5,10.9
17,17023,Midwest,2008,2014,FALSE,-6,53.4,50.5,56.4,12.8,14,11.5
17,17025,Midwest,2008,2014,FALSE,-6,59.1,56.3,61.9,14.3,15.6,12.9
17,17027,Midwest,2008,2014,FALSE,-6,43.9,41.5,46.4,12.3,12.5,12
17,17029,Midwest,2008,2014,FALSE,-6,54.8,51.5,58,12.5,13.8,11.2
17,17031,Midwest,2008,2014,FALSE,-6,38.8,34.5,43,18.3,20.5,16.2
17,17033,Midwest,2008,2014,FALSE,-6,52.6,49.9,55.3,13.6,14.4,12.9
17,17035,Midwest,2008,2014,FALSE,-6,52.9,49.4,56.5,13.8,14.9,12.8
17,17037,Midwest,2008,2014,FALSE,-6,44.2,42.1,46.5,12.5,13.3,11.7
17,17039,Midwest,2008,2014,FALSE,-6,48,44.8,51.3,11.8,12.8,10.7
17,17041,Midwest,2008,2014,FALSE,-6,46.8,43.8,49.8,16.6,17.7,15.4
17,17043,Midwest,2008,2014,FALSE,-6,28.3,26,30.5,9.1,9.9,8.2
17,17045,Midwest,2008,2014,FALSE,-6,53.7,50.8,56.5,13.8,14.5,13
17,17047,Midwest,2008,2014,FALSE,-6,55.7,53.4,58.2,13.5,14.7,12.3
17,17049,Midwest,2008,2014,FALSE,-6,50.4,47,54,12.5,14.1,11
17,17051,Midwest,2008,2014,FALSE,-6,55.9,53,58.8,15.5,16.4,14.5
17,17053,Midwest,2008,2014,FALSE,-6,50.5,47.8,53.2,12.2,12.9,11.6
17,17055,Midwest,2008,2014,FALSE,-6,57,52.7,61.2,16.9,19,14.8
17,17057,Midwest,2008,2014,FALSE,-6,52.4,49.2,55.6,14.6,16.2,13.1
17,17059,Midwest,2008,2014,FALSE,-6,56.6,53.7,59.3,17.4,18.9,16.1
17,17061,Midwest,2008,2014,FALSE,-6,56.5,53.6,59.4,16.3,17.8,14.8
17,17063,Midwest,2008,2014,FALSE,-6,38.6,35.1,42.2,10.9,12.1,9.7
17,17065,Midwest,2008,2014,FALSE,-6,55.2,52.4,58,17,18.2,15.8
17,17067,Midwest,2008,2014,FALSE,-6,53.8,51.3,56.3,12.6,13.1,12.2
17,17069,Midwest,2008,2014,FALSE,-6,60.7,58,63.3,16.6,17.6,15.5
17,17071,Midwest,2008,2014,FALSE,-6,51.4,48.7,54.3,16.8,18,15.6
17,17073,Midwest,2008,2014,FALSE,-6,47,44.3,49.7,12,12.8,11.3
17,17075,Midwest,2008,2014,FALSE,-6,50.5,47.1,53.9,14.1,16,12.3
