year,sic3,theil,gini,cv,rmd,mld,mkpm_med,mkpm_avg,n,assets,soe,foreign,determ1,determ2,determ3,herf_3dt_city,eg_3dt_city,avgtariff_ind3,numtariff_ind3,input_tariff,exports,lnasset_proc,ln_theil_proc,lnn_proc,lnasset_single,ln_theil_single,lnn_single,lnasset_nonexp,ln_theil_nonexp,lnn_nonexp,ln_theil_pr,ln_theil_mc,lnn_prmc,lnasset_prmc,ln_theil_tfp,lnasset_surv,ln_theil_surv,lnn_surv,lnasset_enex,ln_theil_enex,lnn_enex,lnasset_soe,ln_theil_soe,lnn_soe,lnasset_nonsoe,ln_theil_nonsoe,lnn_nonsoe,lnasset_coast,ln_theil_coast,lnn_coast,lnasset_inland,ln_theil_inland,lnn_inland,tariff01,hightariff,g,hightariff_post02,rel_year,pre_post,ln_gini,ln_theil,ln_cv,ln_mld,ln_rmd,lnn,lnasset,lnexports,lnfdi,lnit,tariff
2004,359,0.0105227783492822,0.0788079788844042,0.148035754527407,0.0551105082946578,0.0102569998464143,1.1238219738006592,1.1479763984680176,3941,6856.542656325739,0.9436084628105164,4126,0.09524933993816376,9.640936851501465,0.1054762452840805,7.952563464641571e-4,0.006068799644708633,13.359999656677246,5,7.169565200805664,16369804,10.597567558288574,-4.514629364013672,2.7725887298583984,8.761164665222168,-4.5551371574401855,8.262558937072754,8.721142768859863,-4.553614616394043,8.093461990356445,0.8292732238769531,0.8332298994064331,5.0106353759765625,9.267477989196777,-4.268274307250977,9.331912994384766,-4.5106682777404785,7.0130157470703125,8.517753601074219,-4.5719451904296875,7.948031902313232,10.087668418884277,-4.167638301849365,5.517452716827393,8.61935806274414,-4.586971282958984,8.213923454284668,8.750391960144043,-4.636727333068848,8.006033897399902,9.057734489440918,-4.36104679107666,6.848005294799805,0.155,TRUE,2002,TRUE,2,post,-2.540741032366007,-4.554213004898478,-1.9103014497502513,-4.5797948946306075,-2.8984148678550254,8.279189777195004,8.832958607717973,16.610948976154077,8.325063693631197,1.9698450113230637,0.13359999656677246
2005,359,0.0107065782627353,0.0794282385841127,0.1490928912206381,0.0554634669879029,0.0104733824986519,1.1495561599731445,1.173880934715271,4030,7735.348197343454,0.945071816444397,4216,0.09524933993816376,9.640936851501465,0.1054762452840805,8.15892533864826e-4,0.007018072064965963,13.359999656677246,5,7.018012523651123,14602173,10.890449523925781,-4.911290645599365,2.70805025100708,8.894968032836914,-4.541657447814941,8.286773681640625,8.693267822265625,-4.553652286529541,8.115520477294922,1.2492072582244873,1.1948941946029663,5.313206195831299,9.374056816101074,-4.308638572692871,9.394885063171387,-4.434995174407959,6.945051193237305,8.728628158569336,-4.575516223907471,8.003697395324707,10.286528587341309,-3.8947227001190186,5.318120002746582,8.784088134765625,-4.586094379425049,8.2495756149292,8.872186660766602,-4.640197277069092,8.037543296813965,9.179342269897461,-4.333294868469238,6.840546607971191,0.155,TRUE,2002,TRUE,3,post,-2.5329013242834377,-4.536896935510946,-1.9031857362780655,-4.558918240500382,-2.892030727443243,8.301521654940728,8.95355577781085,16.496680911220082,8.346642090221199,1.9484800616637235,0.13359999656677246
1997,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.518333435058594,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1344499969482422,FALSE,Inf,FALSE,-Inf,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13518333435058594
1998,361,0.0165913928310235,0.1000141506910489,0.1861358603798794,0.0694502831052254,0.016230140307368,1.0401027202606201,1.0690333843231201,992,30770.027927927928,0.9672145247459412,1110,0,0,0,0.0057892040349543095,0.0026553943753242493,13.827142715454102,63,11.401161193847656,1937592.25,NA,NA,NA,9.841880798339844,-4.081766605377197,6.744059085845947,9.916900634765625,-4.0963134765625,6.747586727142334,NA,NA,NA,NA,-2.454761266708374,10.555455207824707,-4.187127113342285,6.35088586807251,9.891669273376465,-3.9957292079925537,6.03787088394165,10.8167724609375,-3.974482297897339,6.2383246421813965,9.055543899536133,-4.251778602600098,6.173786163330078,10.210311889648438,-4.172402381896973,6.289715766906738,10.462851524353027,-4.0563530921936035,6.115891933441162,0.1344499969482422,FALSE,Inf,FALSE,-Inf,control,-2.302443596094715,-4.098871222244614,-1.6812784397547778,-4.12088525255351,-2.6671441334009582,6.899723107284872,10.334296375950643,14.476956651979407,7.01211529430638,2.4337152093226067,0.13827142715454102
1999,361,0.0170994789876341,0.1004827552822715,0.1901333990324472,0.0701468113672695,0.0165301886139421,1.0378648042678833,1.0752156972885132,995,30967.813176895306,0.9572016596794128,1108,0,0,0,0.005587640684098005,0.002837663283571601,13.518333435058594,63,11.401161193847656,1620186.875,NA,NA,NA,9.827433586120605,-4.00918436050415,6.733401775360107,9.949418067932129,-4.063579082489014,6.768493175506592,NA,NA,NA,NA,-2.3796701431274414,10.488587379455566,-4.119075298309326,6.466144561767578,9.95813274383545,-3.9897313117980957,5.863631248474121,10.825400352478027,-3.8957512378692627,6.208590030670166,9.200745582580566,-4.2841315269470215,6.210599899291992,10.176507949829102,-4.144373893737793,6.336825847625732,10.515480041503906,-4.002722263336182,6.063785076141357,0.1344499969482422,FALSE,Inf,FALSE,-Inf,control,-2.297769155437252,-4.068707284497108,-1.6600293530078962,-4.102566956812481,-2.6571649279604177,6.902742737158593,10.340703659460138,14.298052055493969,7.010311867307229,2.4337152093226067,0.13518333435058594
2000,361,0.0162544424881905,0.0964207453627515,0.1863904401274036,0.0668348790842991,0.0155794916782865,1.0232487916946411,1.049979329109192,1031,29437.10035842294,0.9501205086708069,1119,0,0,0,0.012108705937862396,0.006645246408879757,13.604126930236816,126,11.008203029632568,2171322.75,NA,NA,NA,9.710064888000488,-4.08751916885376,6.759255409240723,9.845375061035156,-4.0806732177734375,6.790097236633301,0.9168269038200378,0.910119354724884,5.46806001663208,10.075865745544434,-2.440222978591919,10.401220321655273,-4.171491622924805,6.603943824768066,9.891203880310059,-4.0061774253845215,5.680172443389893,10.867277145385742,-3.9912986755371094,6.144185543060303,9.153383255004883,-4.239319801330566,6.336825847625732,10.124621391296387,-4.12448263168335,6.376727104187012,10.472756385803223,-4.116483688354492,6.093569755554199,0.1344499969482422,FALSE,Inf,FALSE,-Inf,control,-2.339033899659602,-4.11938902368031,-1.679911664916015,-4.161799865625932,-2.705530192727703,6.93828448401696,10.290011074731943,14.590847102021042,7.020190708311925,2.3986407248465356,0.13604126930236815
2001,361,0.0156839457507376,0.0946804272303283,0.18303085079902431,0.064855004035565,0.0150293371423119,1.0362417697906494,1.058984637260437,1029,29106.21212121212,0.9470657706260681,1122,0,0,0,0.005223484709858894,0.005390702746808529,13.444999694824219,60,10.61524486541748,2237565,NA,NA,NA,9.622525215148926,-4.161490440368652,6.72623348236084,9.83032512664795,-4.099606513977051,6.80128288269043,0.6560580134391785,0.6754202842712402,5.420535087585449,10.090030670166016,-2.5332303047180176,10.317997932434082,-4.183571815490723,6.806829452514648,9.905915260314941,-3.9702529907226562,4.828313827514648,10.924578666687012,-3.9187166690826416,6.0450053215026855,9.173691749572754,-4.36382532119751,6.408528804779053,10.105728149414062,-4.254035472869873,6.380122661590576,10.468819618225098,-4.063055515289307,6.084499359130859,0.1344499969482422,FALSE,Inf,FALSE,-Inf,control,-2.357247981985653,-4.155117653450051,-1.698100556748109,-4.197751178497714,-2.735601207965079,6.9363427358340495,10.278706905332792,14.620898778988526,7.022868086082641,2.362291162757034,0.1344499969482422
2002,361,0.0145367859299697,0.0913579231020699,0.1759895770434949,0.0634639027179229,0.013951187415747201,1.0278832912445068,1.0537657737731934,1089,29079.000840336135,0.9480271339416504,1190,0.32135993242263794,9.1657133102417,0.023624887689948082,0.005154512356966734,0.006389996036887169,8.539999961853027,60,7.852865219116211,2067798.75,NA,NA,NA,9.660449028015137,-4.207163333892822,6.799056053161621,9.84492015838623,-4.2007012367248535,6.854354381561279,1.129294991493225,1.0723063945770264,5.513428688049316,10.110950469970703,-2.62467098236084,10.351752281188965,-4.322051048278809,6.804614543914795,9.768399238586426,-3.8799729347229004,5.231108665466309,11.008358001708984,-4.063531398773193,5.978885650634766,9.22173023223877,-4.345138072967529,6.542471885681152,10.128314971923828,-4.337299346923828,6.4329400062561035,10.444415092468262,-4.128673076629639,6.146329402923584,0.1344499969482422,FALSE,Inf,FALSE,-Inf,control,-2.3929702664537893,-4.231072881520373,-1.7373305070414171,-4.272190654928812,-2.757283995853853,6.9930151229329605,10.277771572059102,14.541995193627342,7.081708586105575,2.0608784612652165,0.08539999961853027
2003,361,0.0134716516723208,0.0875822110124351,0.169110781129368,0.0604573105651787,0.0129730247866649,1.0268466472625732,1.0498851537704468,1268,27493.795026375283,0.9487051367759705,1327,0.32135993242263794,9.1657133102417,0.023624887689948082,0.004802230279892683,0.00663834298029542,7.356666564941406,60,7.162001609802246,2666507.5,NA,NA,NA,9.6146087646484375,-4.3119659423828125,6.993015289306641,9.871135711669922,-4.349690914154053,7.018401622772217,0.6746363043785095,0.6480011940002441,5.529428958892822,10.080389022827148,-2.5709025859832764,10.445584297180176,-4.246942520141602,6.714170455932617,9.563027381896973,-4.449932098388672,6.095824718475342,11.119542121887207,-3.9989712238311768,5.913503170013428,9.220792770385742,-4.469292163848877,6.800169944763184,9.991150856018066,-4.320235252380371,6.624065399169922,10.484158515930176,-4.294700622558594,6.244166851043701,0.1344499969482422,FALSE,Inf,FALSE,-Inf,control,-2.435177372295727,-4.3071676774933305,-1.7772012691704344,-4.3448830937603145,-2.805817773498506,7.145196134997171,10.22171562279063,14.79628012169463,7.190676034332207,1.9687894963461468,0.07356666564941407
2004,361,0.0160536695697353,0.0966090133142977,0.1851588337395784,0.0670326122333859,0.0153572851175848,1.0318975448608398,1.0599321126937866,2052,17293.72775098641,0.9386256337165833,2281,0.32135993242263794,9.1657133102417,0.023624887689948082,0.0031018450390547514,0.007664677686989307,6.698333263397217,60,6.6763153076171875,7750000,NA,NA,NA,9.386748313903809,-4.1350226402282715,7.559038162231445,9.7440948486328125,-4.142060279846191,7.511524677276611,0.8599128127098083,0.8882565498352051,5.389071941375732,10.061962127685547,-3.147007942199707,10.340474128723145,-4.1757426261901855,6.458338260650635,9.251887321472168,-4.113754749298096,7.254178047180176,10.73928165435791,-3.8600211143493652,6.056784152984619,9.112854957580566,-4.217592239379883,7.39326286315918,9.58534049987793,-4.1575140953063965,7.176254749298096,10.002900123596191,-4.109670639038086,6.612040996551514,0.1344499969482422,FALSE,Inf,FALSE,-Inf,control,-2.3370832365853227,-4.131817821910429,-1.6865412615017987,-4.176165317042001,-2.702576028263376,7.62657020629066,9.75809915699947,15.86320340132953,7.732369222284388,1.8985662347048358,0.06698333263397217
2005,361,0.0148050418212442,0.0924942149993546,0.177418550028739,0.0643355895574529,0.0142072065558979,1.0438239574432373,1.0758730173110962,1905,21681.09393799167,0.9303286075592041,2161,0.32135993242263794,9.1657133102417,0.023624887689948082,0.0034764353185892105,0.008657226338982582,6.698333263397217,60,6.5170159339904785,9457691,NA,NA,NA,9.68071174621582,-4.204247951507568,7.487173557281494,9.402950286865234,-4.229008674621582,7.368339538574219,1.2332520484924316,1.2696247100830078,5.697093486785889,10.090536117553711,-3.1463191509246826,10.499441146850586,-4.236936569213867,6.324358940124512,9.618654251098633,-4.203376770019531,7.205635070800781,11.137297630310059,-3.9558098316192627,5.837730407714844,9.346790313720703,-4.2813310623168945,7.353722095489502,9.816579818725586,-4.258748531341553,7.0983757972717285,10.218978881835938,-4.1591033935546875,6.543911933898926,0.1344499969482422,FALSE,Inf,FALSE,-Inf,control,-2.380609176967017,-4.212787492627155,-1.7292436484586626,-4.254005939175019,-2.743642308519092,7.552237287560802,9.98419591267505,16.062338830897342,7.6783263565068856,1.8744165923358194,0.06698333263397217
1997,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.63888931274414,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1361111068725586,FALSE,Inf,FALSE,-Inf,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1363888931274414
1998,362,0.0198099637341673,0.1037402341939415,0.2087602841334248,0.071711228423647,0.0184976226938454,1.0057508945465088,1.050227403640747,727,13955.112727272728,0.8767862915992737,825,0,0,0,0.004091738723218441,0.0010246402816846967,13.717073440551758,41,11.401161193847656,1824123.25,10.388487815856934,-3.4429850578308105,3.4339871406555176,9.427106857299805,-3.913003921508789,6.493753910064697,9.287820816040039,-3.8857104778289795,6.3526291847229,NA,NA,NA,NA,-2.3575546741485596,9.7117462158203125,-3.990556478500366,5.988961219787598,9.256263732910156,-3.844813823699951,5.793013572692871,9.863781929016113,-3.708963632583618,5.533389568328857,9.268699645996094,-4.091364860534668,6.16120719909668,9.469871520996094,-3.9617605209350586,6.3526291847229,9.756733894348145,-3.856635332107544,5.03043794631958,0.1361111068725586,FALSE,Inf,FALSE,-Inf,control,-2.2658652525528375,-3.921570248956478,-1.5665686511548484,-3.990113058190464,-2.6351079407972424,6.588926477533519,9.543601223850567,14.416610018605509,6.715383386334681,2.4337152093226067,0.13717073440551758
1999,362,0.0136550093984034,0.0893195600643843,0.169646834376092,0.062326847858266,0.0131977922349416,1.0024323463439941,1.0345189571380615,755,14460.346889952154,0.8636025190353394,836,0,0,0,0.0038034222088754177,0.0025070728734135628,13.63888931274414,41,11.401161193847656,1916358.875,10.542664527893066,-4.404319763183594,3.6888794898986816,9.464136123657227,-4.297388076782227,6.541029930114746,9.297262191772461,-4.272167205810547,6.3919172286987305,NA,NA,NA,NA,-2.391174793243408,9.696125030517578,-4.316885471343994,6.175867080688477,9.299783706665039,-4.265431880950928,5.613128185272217,9.883462905883789,-3.878262758255005,5.442417621612549,9.379438400268555,-4.567372798919678,6.261491775512695,9.543206214904785,-4.394052982330322,6.3868794441223145,9.692573547363281,-3.9956934452056885,5.081404209136963,0.1361111068725586,FALSE,Inf,FALSE,-Inf,control,-2.4155347774098566,-4.2936488357811,-1.7740364476601986,-4.3277057183071435,-2.7753630012632784,6.626717749249025,9.579165485048257,14.465937524253436,6.728628613084702,2.4337152093226067,0.1363888931274414
2000,362,0.013309326871118,0.0879379895222301,0.1677543809826189,0.061221567722154,0.0128129740813402,1.0165226459503174,1.046909213066101,799,14531.252262443439,0.8536389470100403,887,0,0,0,0.0035640692804008722,0.0022291287314146757,13.804878234863281,82,11.008203029632568,2250037.25,10.581597328186035,-4.65364408493042,3.8066625595092773,9.439630508422852,-4.277030944824219,6.5944132804870605,9.331196784973145,-4.326510906219482,6.437751770019531,0.5162619948387146,0.4394444525241852,5.472270488739014,9.890700340270996,-2.4498074054718018,9.748634338378906,-4.281259536743164,6.320768356323242,8.974848747253418,-4.460485935211182,5.493061542510986,10.033093452453613,-3.809329032897949,5.379897117614746,9.316330909729004,-4.638105392456055,6.3664703369140625,9.497231483459473,-4.3910346031188965,6.46146821975708,9.852463722229004,-4.115019798278809,5.068904399871826,0.1361111068725586,FALSE,Inf,FALSE,-Inf,control,-2.4311233774167818,-4.319290221023179,-1.785254387330568,-4.357297021297593,-2.793255737786314,6.683360945766275,9.584056937464787,14.626457329599116,6.787844982309579,2.3986407248465356,0.13804878234863283
2001,362,0.0150817146517598,0.0914539701047042,0.1808656930445318,0.0641301851931953,0.0142132944249528,1.0076394081115723,1.0473215579986572,923,13821.40521564694,0.8187826871871948,997,0,0,0,0.0031170216389000416,0.002522628288716078,13.61111068725586,36,10.61524486541748,3056101.25,10.351053237915039,-4.008152008056641,4.18965482711792,9.395819664001465,-4.173893928527832,6.733401775360107,9.259624481201172,-4.251830101013184,6.553933620452881,0.5246880650520325,0.5642043352127075,5.509388446807861,9.742839813232422,-2.5758347511291504,9.612619400024414,-4.244964122772217,6.680854797363281,8.512085914611816,-3.9215755462646484,4.836281776428223,9.901628494262695,-3.8335187435150146,5.375278472900391,9.371100425720215,-4.338442325592041,6.561030864715576,9.468295097351074,-4.231966018676758,6.621405601501465,9.763612747192383,-4.044876575469971,5.147494316101074,0.1361111068725586,FALSE,Inf,FALSE,-Inf,control,-2.391919492242256,-4.194272219168503,-1.7100005505331675,-4.253577525252821,-2.7468401180476576,6.827629234502852,9.533973772011294,14.932650560264213,6.904750769961838,2.362291162757034,0.1361111068725586
2002,362,0.0156265943904525,0.0933543942285518,0.1836160605840085,0.0646823394240019,0.014806606497648001,1.0261311531066895,1.0628564357757568,1005,13056.506849315068,0.8048749566078186,1095,0.1711546927690506,9.154759407043457,0.0995112806558609,0.0029234057292342186,0.0030916412360966206,8.083333015441895,36,7.852865219116211,3915360.75,10.361705780029297,-3.7981343269348145,4.094344615936279,9.345830917358398,-4.136292934417725,6.824373722076416,9.162541389465332,-4.196597099304199,6.629363059997559,0.4420888423919678,0.4037221372127533,5.575949192047119,9.731254577636719,-2.697045087814331,9.614261627197266,-4.158783435821533,6.6541523933410645,8.710579872131348,-4.2036590576171875,5.433722019195557,9.928305625915527,-3.81331729888916,5.1984968185424805,9.319400787353516,-4.262233257293701,6.714170455932617,9.4427337646484375,-4.1606764793396,6.705638885498047,9.6092071533203125,-4.150598049163818,5.2364420890808105,0.1361111068725586,FALSE,Inf,FALSE,-Inf,control,-2.371352337487912,-4.158781047576539,-1.6949083286737858,-4.212681812835986,-2.7382670757250653,6.912742820493176,9.477041897629523,15.180418028755765,6.9985096422506015,2.0608784612652165,0.08083333015441894
